# Australia - Nationwide locations
-32.733107,151.273529
-37.882556,143.462333
-34.378924,147.834141
-31.862391,118.153780
-18.782129,146.133988
-33.618654,117.969630
-33.122725,117.108499
-31.140179,117.273080
-26.266350,149.557704
-27.860463,151.909969
-31.716618,138.539493
-35.928671,150.074693
-35.335460,143.722235
-30.926074,117.841298
-34.326728,137.745108
-33.978104,137.998589
-30.483221,116.034171
-33.573680,150.260564
-27.728673,152.936024
-37.866821,144.606504
-36.323039,140.207105
-37.267016,144.588082
-37.177648,140.808724
-27.893153,115.670932
-38.370959,143.244650
-37.642937,145.131623
-29.161692,116.066495
-36.484744,145.859304
-38.382804,142.691840
-36.243468,145.817432
-34.872411,138.862637
-28.077543,149.979971
-32.957816,137.982469
-33.311932,146.797566
-34.962431,139.293671
-32.035288,147.603776
-30.829701,117.049901
-26.437492,152.025135
-18.008927,139.271273
-34.601420,150.663009
-35.701615,146.334058
-37.045636,148.979746
-33.522637,137.063582
-27.101867,152.839020
-20.713393,140.781865
-34.187505,139.075060
-17.177084,145.887267
-23.207255,117.671398
-34.297684,146.186496
-12.400319,131.123058
-37.996008,145.459128
-31.529696,145.796955
-25.756307,149.857828
-34.811952,147.223166
-33.639238,117.747278
-38.166447,141.974607
-28.389500,145.744048
-34.146035,139.967833
-37.542953,144.300702
-33.716740,149.388282
-38.429146,145.821460
-37.067629,143.053364
-33.980055,138.093206
-35.727795,139.763497
-17.963080,124.842451
-38.254265,145.722758
-33.627829,148.628791
-28.142430,152.724416
-37.585344,144.116791
-38.333542,146.452741
-34.543117,137.650129
-19.484103,138.971980
-18.339638,127.529666
-35.163610,150.590384
-33.653727,115.395354
-30.998872,118.403149
-38.285357,143.481154
-30.905621,147.805496
-32.567368,117.110798
-36.028404,142.405496
-34.724862,137.519481
-30.853050,117.113131
-31.787426,149.561064
-37.942487,144.605270
-33.613427,115.626302
-33.702876,149.790496
-36.922234,145.475145
-38.294694,141.613740
-26.841995,150.776499
-35.763493,148.519697
-17.065586,125.249090
-19.790669,147.565357
-29.429520,115.561245
-33.159391,115.983502
-31.800124,118.219724
-33.017915,117.838036
-34.679002,139.079745
-26.633791,151.424291
-33.354233,115.958819
-34.267636,147.098487
-36.018454,144.901571
-33.643298,115.716312
-37.397719,144.748266
-32.004738,116.992934
-32.791829,116.694999
-28.784133,115.764652
-18.693072,139.433871
-38.003212,141.105469
-26.669991,117.484877
-36.712735,146.098052
-34.942483,146.973529
-31.936064,115.778452
-37.285732,148.717076
-37.995511,141.565834
-37.793319,143.093069
-25.646845,149.699505
-31.850098,152.626769
-19.412051,147.032930
-29.510085,115.055901
-16.008389,129.387610
-37.337804,148.229910
-29.817380,148.128719
-23.545379,145.178967
-20.874175,148.794396
-26.528737,115.935490
-20.024540,137.605765
-27.799564,152.734786
-32.072950,149.533220
-38.785190,143.446286
-28.943468,150.704838
-36.077751,145.291136
-34.833198,146.716656
-29.966181,146.391683
-38.347124,144.201518
-36.595000,145.048203
-34.616741,150.815785
-36.182879,150.114568
-25.609634,148.808582
-34.263577,115.269766
-33.914122,146.129369
-25.300863,151.395332
-22.877507,118.787426
-36.675348,143.877138
-32.394555,149.439615
-26.970116,148.599476
-33.139336,117.043498
-22.545072,116.107590
-37.892386,144.255388
-33.869603,146.465274
-31.579940,116.372866
-33.870862,116.249538
-32.845834,117.159334
-26.391193,118.603621
-26.787107,151.059687
-27.780793,152.730800
-36.702747,141.670090
-33.940981,115.192450
-36.265629,141.628859
-30.564830,117.353961
-32.076714,147.257432
-14.013396,131.336879
-30.121401,151.535727
-28.663727,114.849028
-36.935808,145.262526
-36.973600,140.328848
-36.449616,143.049977
-32.896181,148.042792
-33.648587,135.777399
-25.978394,152.005129
-27.498968,152.899419
-23.143257,146.674583
-33.363840,149.974953
-36.454811,145.167763
-31.602495,116.884290
-37.764430,144.864124
-26.237259,120.171856
-22.745137,144.844947
-28.399241,149.874086
-16.703264,135.552272
-30.496631,148.765624
-33.598824,116.384026
-22.068642,120.013380
-36.731688,142.903483
-13.311350,132.336549
-27.618488,135.481105
-31.516765,116.055891
-33.950916,138.837529
-28.278540,148.424035
-34.917986,117.693896
-31.054843,150.769809
-35.145815,138.805580
-27.955509,150.341503
-35.839972,139.383464
-37.349436,140.774412
-36.305043,144.431951
-23.644552,132.572094
-37.441912,142.858981
-34.410254,138.415937
-34.655494,139.131954
-35.064205,137.625017
-32.845133,149.805109
-27.950704,114.633919
-34.789535,138.624591
-30.317903,115.820292
-17.876900,127.831099
-37.095788,147.403879
-34.422625,144.799175
-28.077790,151.946865
-31.715017,147.091259
-32.728996,151.784246
-16.694193,135.618559
-38.100647,142.910671
-12.730809,130.989717
-17.588614,145.595632
-17.081113,145.816477
-32.467343,118.959580
-33.363032,138.216536
-36.378049,141.838107
-26.626947,151.841284
-34.656817,150.766156
-28.320593,153.346204
-34.835157,149.896745
-28.470545,116.809337
-30.713535,150.741086
-37.096069,144.254494
-28.350968,149.017332
-35.323937,140.472877
-32.245804,152.168398
-37.835302,144.328872
-32.294557,117.417045
-31.263524,116.175226
-30.785620,118.209332
-35.626199,146.770260
-34.308600,137.962781
-31.604119,147.630447
-29.788296,150.944924
-27.928268,114.613474
-31.547198,150.217695
-36.125896,149.033351
-27.523007,151.189035
-26.920174,150.937133
-26.195392,152.696713
-31.754954,142.336267
-37.605806,141.472103
-28.607624,115.442500
-35.403948,149.436582
-28.160694,150.134778
-33.064022,121.679305
-29.993878,145.024704
-25.236150,130.986296
-37.539981,147.864948
-27.515858,142.109140
-33.898978,150.647432
-33.019063,146.603115
-29.370257,116.009732
-26.293221,151.955160
-35.025008,137.017502
-35.603362,150.321384
-30.367418,143.790591
-30.837839,150.260528
-35.563645,149.555228
-38.413251,143.128343
-34.903682,143.495902
-29.942711,150.587812
-37.823773,145.032958
-34.637914,118.192138
-36.397628,150.004815
-32.962785,138.729698
-34.699725,138.673094
-33.903099,117.385394
-33.322798,149.030283
-15.031038,131.782878
-26.352646,151.452187
-36.437384,141.114537
-29.198550,134.954990
-18.038305,140.888135
-38.311450,143.675652
-32.803033,117.573494
-27.763889,149.730454
-29.889164,116.024432
-21.390160,143.674827
-37.630284,143.810113
-28.480147,151.641256
-32.082733,122.032487
-20.757764,139.845034
-26.034799,149.973489
-34.981555,118.039506
-37.256764,141.823269
-34.996570,149.816015
